aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
10.0,21.0,67.7,28.0,19.0,0.0,0.0,,274.0,33.0,2.0,0.0,35.0,0.0,5.0,0.0,832.0,4507.0,2325.0,,,62.0,,2.0,1.0,1.0,0.0,68.0,,16.0,,,,,12.0,,26.0,36.6,45.0,36.0,25.0,69.4,71.0,1.0,12.0,26.0,,28,,26,,2,3.0,1.0,1.0,0.0,1.0,0.0,0.12,0.0,,,0.0,,,0.0,0.0,0.0,0.0,37.0,,"2,237",24.9,,,65.4,80.0,85.0,18.0,16.0,es ESP,0.1,0.0,0.07,1.0,1.0,47.0,24.0,40.0,31.1,0.0,,810.0,1290.0,37.0,996.0,,141.0,834.0,21.0,282.0,16.0,,680.0,55.0,309.0,31.0,56.0,28.0,,145.0,,1008.0,250.0,301.0,992.0,1.0,21.0,4.0,77.2,,56.4,84.1,43.8,164.0,6758.0,753.0,93.0,807.0,48.0,23.0,,16217.0,,,,0.0,,0.0,0.0,,,1.0,Kiko Femenía,25.0,-23.0,-0.93,-0.54,0.86,DF,,25.2,97.0,385.0,36.0,210.0,139.0,160.0,,,,,,,32.0,1.0,1.0,3.0,27.0,1.29,0.0,,62.0,3.0,44.0,99.0,15.0,32.0,Watford,0.0,264.0,1505.0,459.0,21.0,425.0,64.0,1230.0,703.0,3,,1.6,-1.6,0.06,0.1,0.0,-8.9,-0.36,-0.16,0.07
290.0,173.0,37.4,31.0,27.0,2.0,0.08,,119.0,18.0,2.0,0.0,20.0,0.0,3.0,0.0,429.0,1700.0,712.0,,,22.0,,1.0,0.0,0.0,0.0,10.0,,1.0,,,,,26.0,,9.0,30.0,21.0,22.0,11.0,50.0,30.0,0.0,37.0,37.0,,27,,26,,1,5.0,0.0,1.0,0.0,0.0,4.0,0.2,0.0,,,10.0,,,0.28,0.49,0.2,0.4,11.0,,"2,225",24.7,,,65.1,82.0,84.0,35.0,64.0,eng ENG,5.3,0.21,0.35,0.0,12.0,39.0,27.0,33.5,29.9,0.0,,1367.0,707.0,30.0,405.0,,52.0,340.0,13.0,22.0,0.0,,243.0,122.0,210.0,17.0,49.0,25.0,,26.0,,685.0,117.0,254.0,542.0,6.0,24.0,13.0,57.3,,44.4,62.7,27.1,257.0,2062.0,707.0,51.7,397.0,48.0,6.0,,6233.0,,,,6.0,,0.0,5.0,,,1.0,Troy Deeney,11.0,-12.0,-0.49,0.72,0.96,FW,,23.4,107.0,458.0,179.0,53.0,226.0,72.0,,,,,,,50.0,0.0,5.0,0.0,42.0,2.02,3.0,,24.0,8.0,2.0,35.0,14.0,17.0,Watford,4.0,1.0,951.0,456.0,110.0,75.0,26.0,924.0,447.0,2,,3.4,-1.4,0.14,9.9,0.4,-3.6,-0.15,0.45,0.54
15.0,3.0,16.7,25.0,45.0,5.0,0.21,,164.0,16.0,0.0,0.0,16.0,0.0,3.0,0.0,895.0,8042.0,5493.0,,,6.0,,33.0,14.0,11.0,4.0,91.0,,2.0,,,,,50.0,,13.0,19.7,53.0,108.0,63.0,58.3,66.0,0.0,22.0,27.0,,28,,25,,3,7.0,1.0,1.0,0.0,0.0,5.0,0.3,0.0,,,4.0,,,0.34,0.39,0.13,0.17,24.0,,"2,098",23.3,,,61.3,75.0,79.0,43.0,53.0,es ESP,4.5,0.19,0.39,2.0,18.0,33.0,22.0,36.0,26.0,0.0,,1107.0,823.0,48.0,603.0,,116.0,461.0,26.0,92.0,30.0,,544.0,9.0,128.0,20.0,30.0,29.0,,66.0,,731.0,192.0,151.0,558.0,4.0,9.0,6.0,73.3,,60.4,82.6,35.6,178.0,2555.0,769.0,69.5,732.0,73.0,25.0,,10186.0,,,,1.0,,0.0,1.0,,,1.0,Gerard Deulofeu,69.0,-11.0,-0.47,0.69,0.96,FW,,26.0,133.0,511.0,190.0,113.0,208.0,75.0,,,,,,,88.0,14.0,6.0,10.0,51.0,3.78,7.0,,29.0,6.0,15.0,53.0,8.0,21.0,Watford,3.0,8.0,1126.0,669.0,157.0,145.0,13.0,1036.0,428.0,0,,4.6,0.4,0.2,5.2,0.22,-9.9,-0.43,-0.32,0.42
49.0,18.0,26.9,21.0,26.0,4.0,0.18,,142.0,17.0,3.0,0.0,20.0,0.0,1.0,0.0,777.0,6444.0,4111.0,,,6.0,,1.0,0.0,1.0,0.0,97.0,,15.0,,,,,59.0,,5.0,22.7,17.0,101.0,52.0,51.5,22.0,0.0,47.0,22.0,,28,,22,,6,8.0,0.0,3.0,0.0,0.0,5.0,0.36,0.0,,,5.0,,,0.4,0.4,0.22,0.22,15.0,,"2,028",22.5,,,59.3,72.0,86.0,24.0,65.0,sn SEN,5.7,0.25,0.4,1.0,12.0,35.0,24.0,30.6,29.6,0.0,,1052.0,602.0,29.0,438.0,,54.0,371.0,13.0,10.0,2.0,,401.0,15.0,88.0,15.0,14.0,32.0,,41.0,,592.0,105.0,113.0,461.0,3.0,13.0,5.0,72.8,,51.4,80.5,36.1,143.0,1814.0,692.0,65.8,526.0,36.0,12.0,,6743.0,,,,0.0,,0.0,0.0,,,2.0,Ismaila Sarr,55.0,-11.0,-0.49,0.61,0.96,FW,MF,24.5,103.0,421.0,134.0,107.0,180.0,53.0,,,,,,,68.0,4.0,9.0,1.0,49.0,3.02,5.0,,25.0,7.0,13.0,40.0,5.0,19.0,Watford,3.0,1.0,931.0,560.0,114.0,115.0,14.0,922.0,359.0,2,,3.3,0.7,0.15,5.7,0.25,-0.9,-0.04,0.64,0.4
29.0,66.0,69.5,25.0,13.0,0.0,0.0,,230.0,28.0,13.0,2.0,41.0,0.0,3.0,0.0,535.0,2661.0,1350.0,,,99.0,,8.0,5.0,1.0,1.0,68.0,,12.0,,,,,13.0,,14.0,31.1,31.0,18.0,11.0,61.1,45.0,2.0,12.0,26.0,,26,,20,,6,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,,,1.0,,,0.05,0.05,0.05,0.05,28.0,,"1,821",20.2,,,53.2,70.0,86.0,17.0,11.0,it ITA,0.7,0.03,0.06,0.0,2.0,31.0,18.0,27.2,23.4,0.0,,568.0,934.0,32.0,582.0,,152.0,419.0,11.0,218.0,17.0,,322.0,67.0,444.0,8.0,57.0,15.0,,568.0,,716.0,361.0,168.0,526.0,6.0,23.0,5.0,62.3,,42.1,79.7,23.4,162.0,6034.0,523.0,92.1,62.0,47.0,39.0,,11968.0,,,,0.0,,1.0,0.0,,,0.0,Adam Masina,11.0,-13.0,-0.64,0.2,1.0,DF,,29.3,77.0,263.0,38.0,120.0,105.0,131.0,,,,,,,20.0,0.0,0.0,2.0,18.0,0.99,0.0,,40.0,3.0,26.0,68.0,11.0,25.0,Watford,0.0,193.0,1186.0,269.0,21.0,392.0,102.0,973.0,567.0,3,,0.6,-0.6,0.03,0.7,0.03,-3.8,-0.19,0.25,0.06
28.0,7.0,20.0,28.0,18.0,0.0,0.0,,143.0,37.0,1.0,0.0,38.0,0.0,4.0,0.0,670.0,4700.0,2712.0,,,5.0,,22.0,9.0,6.0,1.0,31.0,,4.0,,,,,36.0,,5.0,17.2,24.0,61.0,25.0,41.0,29.0,1.0,33.0,21.0,,28,,17,,11,1.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,,,3.0,,,0.11,0.16,0.11,0.16,12.0,,"1,648",18.3,,,48.2,59.0,78.0,29.0,48.0,ar ARG,1.8,0.1,0.2,0.0,6.0,27.0,15.0,24.7,21.4,0.0,,876.0,654.0,18.0,538.0,,80.0,437.0,21.0,40.0,5.0,,410.0,36.0,104.0,16.0,33.0,15.0,,91.0,,614.0,118.0,140.0,498.0,1.0,10.0,7.0,82.3,,67.8,87.8,55.3,121.0,1972.0,621.0,70.9,503.0,38.0,15.0,,8707.0,,,,1.0,,0.0,1.0,,,1.0,Roberto Pereyra,28.0,-12.0,-0.66,0.16,0.89,FW,MF,26.5,90.0,340.0,111.0,74.0,155.0,55.0,,,,,,,41.0,4.0,4.0,6.0,26.0,2.24,1.0,,17.0,4.0,9.0,29.0,4.0,10.0,Watford,4.0,12.0,898.0,396.0,57.0,139.0,16.0,855.0,441.0,5,,1.8,-1.8,0.1,2.6,0.14,-3.3,-0.18,0.23,0.24
32.0,41.0,56.2,32.0,4.0,0.0,0.0,,133.0,26.0,9.0,0.0,35.0,1.0,6.0,1.0,315.0,1046.0,433.0,,,93.0,,0.0,0.0,0.0,0.0,21.0,,3.0,,,,,3.0,,11.0,28.9,27.0,3.0,1.0,33.3,38.0,1.0,7.0,20.0,,20,,15,,5,1.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,,,0.0,,,0.0,0.0,0.0,0.0,10.0,,"1,513",16.8,,,44.2,76.0,88.0,39.0,5.0,jm JAM,0.2,0.01,0.04,0.0,2.0,33.0,16.0,32.6,19.7,1.0,,346.0,585.0,10.0,426.0,,121.0,296.0,9.0,134.0,7.0,,253.0,42.0,211.0,6.0,32.0,3.0,,44.0,,451.0,208.0,121.0,359.0,2.0,15.0,0.0,72.8,,58.2,82.5,50.0,73.0,3770.0,330.0,95.4,356.0,18.0,12.0,,8470.0,,,,0.0,,0.0,0.0,,,0.0,Adrian Mariappa,2.0,-17.0,-1.01,-0.49,0.8,DF,,28.9,57.0,197.0,19.0,114.0,64.0,70.0,,,,,,,10.0,0.0,0.0,0.0,10.0,0.59,0.0,,25.0,2.0,18.0,35.0,5.0,12.0,Watford,1.0,127.0,762.0,121.0,5.0,315.0,84.0,628.0,344.0,9,,0.4,-0.4,0.02,0.2,0.01,-12.8,-0.76,-0.83,0.04
18.0,35.0,66.0,35.0,10.0,0.0,0.0,,89.0,20.0,3.0,0.0,23.0,0.0,5.0,0.0,329.0,1596.0,907.0,,,40.0,,36.0,12.0,17.0,5.0,70.0,,5.0,,,,,5.0,,6.0,24.0,19.0,14.0,6.0,42.9,25.0,0.0,6.0,18.0,,14,,11,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,,"1,025",11.4,,,30.0,73.0,89.0,17.0,4.0,gr GRE,0.5,0.05,0.11,1.0,0.0,27.0,8.0,20.3,12.0,0.0,,387.0,608.0,11.0,431.0,,104.0,316.0,11.0,186.0,17.0,,252.0,32.0,223.0,10.0,43.0,8.0,,373.0,,422.0,214.0,133.0,374.0,1.0,11.0,0.0,70.9,,48.6,84.5,55.0,85.0,3850.0,347.0,89.7,48.0,20.0,31.0,,8294.0,,,,0.0,,1.0,0.0,,,0.0,José Holebas,7.0,-19.0,-1.67,-1.33,0.71,DF,,33.0,59.0,179.0,22.0,94.0,63.0,92.0,,,,,,,18.0,1.0,0.0,8.0,8.0,1.58,1.0,,25.0,0.0,20.0,27.0,5.0,12.0,Watford,0.0,133.0,720.0,219.0,10.0,178.0,37.0,537.0,352.0,7,,0.7,-0.7,0.06,0.5,0.05,-8.3,-0.73,-0.6,0.11
14.0,8.0,36.4,29.0,14.0,0.0,0.0,,92.0,16.0,4.0,0.0,20.0,0.0,2.0,0.0,374.0,1359.0,588.0,,,16.0,,6.0,1.0,2.0,2.0,28.0,,4.0,,,,,6.0,,11.0,25.0,33.0,6.0,4.0,66.7,44.0,0.0,10.0,16.0,,18,,11,,7,1.0,0.0,0.0,0.0,0.0,0.0,0.09,1.0,,,1.0,,,0.09,0.09,0.09,0.09,9.0,,971,10.8,,,28.4,54.0,78.0,16.0,8.0,eng ENG,1.6,0.14,0.19,0.0,0.0,26.0,7.0,21.0,13.6,0.0,,449.0,469.0,10.0,366.0,,52.0,297.0,17.0,28.0,14.0,,280.0,26.0,110.0,4.0,35.0,13.0,,54.0,,441.0,107.0,79.0,337.0,3.0,9.0,2.0,78.0,,48.6,88.1,68.0,72.0,1964.0,374.0,83.3,377.0,25.0,14.0,,5942.0,,,,0.0,,0.0,0.0,,,0.0,Tom Cleverley,4.0,-19.0,-1.76,-1.43,0.67,MF,,29.0,85.0,293.0,49.0,99.0,145.0,53.0,,,,,,,31.0,0.0,3.0,2.0,24.0,2.87,2.0,,27.0,2.0,11.0,36.0,14.0,17.0,Watford,1.0,5.0,583.0,214.0,25.0,106.0,21.0,555.0,288.0,2,,0.5,-0.5,0.05,1.6,0.14,-7.4,-0.69,-0.54,0.19
14.0,17.0,54.8,24.0,8.0,1.0,0.1,,115.0,8.0,5.0,0.0,13.0,0.0,1.0,0.0,266.0,1117.0,517.0,,,32.0,,13.0,2.0,2.0,5.0,21.0,,0.0,,,,,12.0,,9.0,33.3,18.0,14.0,6.0,42.9,27.0,0.0,8.0,7.0,,22,,10,,12,2.0,0.0,0.0,0.0,0.0,2.0,0.19,0.0,,,0.0,,,0.1,0.1,0.0,0.0,16.0,,930,10.3,,,27.2,42.0,78.0,13.0,7.0,eng ENG,0.5,0.05,0.17,3.0,0.0,14.0,11.0,15.7,12.1,0.0,,297.0,358.0,18.0,263.0,,41.0,215.0,7.0,23.0,7.0,,211.0,22.0,71.0,6.0,24.0,4.0,,61.0,,335.0,72.0,76.0,264.0,1.0,7.0,0.0,73.5,,56.9,81.4,31.8,89.0,1235.0,246.0,82.8,259.0,22.0,15.0,,4592.0,,,,0.0,,0.0,0.0,,,0.0,Nathaniel Chalobah,6.0,-3.0,-0.29,0.61,1.14,MF,,28.6,65.0,227.0,39.0,76.0,112.0,39.0,,,,,,,18.0,0.0,0.0,2.0,16.0,1.74,0.0,,33.0,7.0,10.0,49.0,16.0,19.0,Watford,2.0,2.0,488.0,118.0,9.0,111.0,27.0,465.0,279.0,13,,1.2,-0.2,0.12,0.5,0.05,-3.6,-0.35,-0.07,0.17
22.0,23.0,51.1,28.0,3.0,0.0,0.0,,36.0,10.0,2.0,0.0,12.0,0.0,0.0,0.0,195.0,1402.0,672.0,,,6.0,,1.0,0.0,1.0,0.0,1.0,,0.0,,,,,19.0,,1.0,9.1,10.0,19.0,9.0,47.4,11.0,0.0,10.0,8.0,,18,,8,,10,1.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,,,2.0,,,0.22,0.22,0.22,0.22,5.0,,822,9.1,,,24.0,46.0,77.0,21.0,22.0,eng ENG,3.6,0.39,0.42,0.0,2.0,15.0,9.0,12.2,13.1,0.0,,354.0,168.0,6.0,131.0,,9.0,116.0,6.0,8.0,0.0,,113.0,11.0,24.0,2.0,10.0,4.0,,8.0,,160.0,14.0,31.0,141.0,0.0,1.0,2.0,78.0,,64.3,82.3,46.2,44.0,445.0,198.0,55.9,128.0,13.0,1.0,,1789.0,,,,0.0,,0.0,0.0,,,1.0,Danny Welbeck,9.0,-6.0,-0.66,0.11,0.56,FW,MF,31.0,52.0,168.0,58.0,33.0,77.0,13.0,,,,,,,9.0,2.0,1.0,0.0,6.0,0.99,0.0,,10.0,1.0,4.0,15.0,5.0,9.0,Watford,0.0,2.0,282.0,159.0,48.0,33.0,5.0,274.0,109.0,2,,0.2,-0.2,0.02,3.6,0.39,0.9,0.1,0.53,0.42
33.0,14.0,29.8,28.0,8.0,0.0,0.0,,38.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,160.0,736.0,310.0,,,2.0,,0.0,0.0,0.0,0.0,5.0,,1.0,,,,,19.0,,1.0,100.0,0.0,13.0,6.0,46.2,1.0,0.0,1.0,10.0,,23,,7,,16,1.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,,,2.0,,,0.24,0.24,0.24,0.24,1.0,,755,8.4,,,22.1,33.0,72.0,16.0,29.0,eng ENG,2.9,0.35,0.54,1.0,6.0,17.0,6.0,13.8,11.9,0.0,,391.0,155.0,16.0,102.0,,13.0,83.0,6.0,8.0,0.0,,96.0,8.0,18.0,6.0,8.0,6.0,,33.0,,147.0,21.0,41.0,115.0,0.0,4.0,5.0,65.8,,61.9,72.2,31.6,55.0,341.0,181.0,46.3,101.0,19.0,2.0,,1520.0,,,,0.0,,0.0,0.0,,,0.0,Andre Gray,7.0,-11.0,-1.31,-0.74,0.65,FW,,26.7,43.0,161.0,87.0,13.0,61.0,10.0,,,,,,,14.0,1.0,0.0,0.0,11.0,1.67,2.0,,5.0,4.0,0.0,6.0,1.0,5.0,Watford,2.0,0.0,239.0,156.0,44.0,10.0,4.0,231.0,84.0,14,,1.6,-1.6,0.19,2.9,0.35,-1.8,-0.22,0.11,0.54
1.0,1.0,50.0,30.0,7.0,1.0,0.15,,45.0,12.0,2.0,0.0,14.0,0.0,1.0,0.0,267.0,1322.0,764.0,,,25.0,,0.0,0.0,0.0,0.0,23.0,,5.0,,,,,4.0,,6.0,35.3,11.0,12.0,9.0,75.0,17.0,0.0,1.0,5.0,,8,,7,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,,,0.0,,,0.15,0.15,0.0,0.0,6.0,,607,6.7,,,17.7,76.0,85.0,13.0,4.0,nl NED,0.3,0.05,0.11,0.0,0.0,5.0,5.0,7.4,8.2,1.0,,276.0,341.0,17.0,257.0,,37.0,213.0,7.0,54.0,1.0,,173.0,8.0,78.0,4.0,23.0,10.0,,43.0,,287.0,85.0,90.0,238.0,0.0,7.0,0.0,75.4,,43.5,89.5,38.9,64.0,1698.0,247.0,89.5,237.0,18.0,9.0,,4290.0,,,,0.0,,0.0,0.0,,,0.0,Daryl Janmaat,9.0,0.0,0.0,0.9,1.0,DF,,22.6,31.0,137.0,29.0,55.0,53.0,47.0,,,,,,,14.0,1.0,0.0,0.0,13.0,2.08,0.0,,16.0,4.0,7.0,22.0,5.0,6.0,Watford,0.0,53.0,409.0,146.0,8.0,111.0,31.0,355.0,179.0,4,,0.4,0.6,0.07,0.3,0.05,0.8,0.11,0.51,0.11
2.0,0.0,0.0,26.0,1.0,0.0,0.0,,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,109.0,71.0,,,1.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,1.0,,0.0,0.0,1.0,2.0,2.0,100.0,1.0,0.0,0.0,0.0,,3,,1,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,,59,0.7,,,1.7,20.0,32.0,14.0,1.0,fr FRA,0.0,0.0,0.03,0.0,0.0,6.0,0.0,3.8,0.4,0.0,,13.0,13.0,1.0,10.0,,3.0,6.0,1.0,1.0,0.0,,7.0,0.0,2.0,0.0,1.0,0.0,,2.0,,12.0,5.0,4.0,6.0,0.0,1.0,0.0,76.9,,60.0,100.0,50.0,5.0,63.0,9.0,69.2,10.0,2.0,0.0,,172.0,,,,0.0,,0.0,0.0,,,0.0,Dimitri Foulquier,2.0,-6.0,-9.15,-8.56,0.33,MF,DF,33.3,6.0,18.0,3.0,6.0,9.0,2.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.53,0.0,,1.0,0.0,1.0,3.0,0.0,1.0,Watford,0.0,1.0,20.0,6.0,0.0,7.0,3.0,19.0,9.0,6,,0.0,0.0,0.03,0.0,0.0,-3.5,-5.29,-5.07,0.03
1.0,4.0,80.0,32.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,,,4.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,56,0.6,,,1.6,56.0,56.0,0.0,0.0,at AUT,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.5,1.3,0.0,,7.0,10.0,0.0,6.0,,0.0,6.0,0.0,0.0,0.0,,3.0,1.0,5.0,0.0,0.0,0.0,,1.0,,10.0,3.0,2.0,7.0,0.0,1.0,0.0,60.0,,0.0,85.7,0.0,2.0,55.0,7.0,100.0,6.0,0.0,0.0,,81.0,,,,0.0,,0.0,0.0,,,0.0,Sebastian Prödl,0.0,0.0,0.0,0.75,1.0,DF,,0.0,0.0,3.0,0.0,2.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Watford,0.0,0.0,16.0,2.0,2.0,8.0,3.0,16.0,6.0,1,,0.0,0.0,0.0,0.1,0.1,0.9,1.41,1.74,0.1
3.0,1.0,25.0,23.0,0.0,0.0,0.0,,14.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,27.0,169.0,70.0,,,4.0,,0.0,0.0,0.0,0.0,4.0,,0.0,,,,,5.0,,3.0,33.3,6.0,5.0,1.0,20.0,9.0,0.0,2.0,3.0,,7,,0,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,,74,0.8,,,2.2,11.0,0.0,11.0,2.0,ar ARG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.4,0.1,0.0,,29.0,31.0,0.0,18.0,,4.0,13.0,1.0,4.0,1.0,,9.0,5.0,13.0,1.0,1.0,1.0,,4.0,,27.0,11.0,9.0,19.0,0.0,1.0,0.0,58.1,,36.4,68.4,100.0,5.0,145.0,22.0,75.9,18.0,1.0,1.0,,282.0,,,,0.0,,0.0,0.0,,,0.0,Ignacio Pussetto,2.0,-3.0,-3.65,-2.98,0.71,FW,DF,21.1,8.0,38.0,2.0,19.0,17.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,3.0,9.0,2.0,3.0,Watford,0.0,3.0,58.0,13.0,1.0,22.0,3.0,54.0,25.0,7,,0.0,0.0,0.0,0.0,0.0,-2.4,-2.86,-2.62,0.0
7.0,1.0,12.5,23.0,1.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,168.0,95.0,,,0.0,,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,2.0,,0.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,2.0,2.0,,5,,0,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,70,0.8,,,2.0,14.0,0.0,14.0,3.0,ng NGA,0.1,0.12,0.25,0.0,0.0,3.0,0.0,1.8,0.6,0.0,,55.0,21.0,2.0,14.0,,1.0,10.0,3.0,0.0,0.0,,12.0,1.0,2.0,1.0,0.0,2.0,,1.0,,21.0,1.0,7.0,16.0,0.0,0.0,3.0,66.7,,100.0,62.5,75.0,12.0,37.0,27.0,49.1,15.0,4.0,0.0,,155.0,,,,0.0,,0.0,0.0,,,0.0,Isaac Success,2.0,-3.0,-3.86,-3.19,0.8,FW,MF,14.3,2.0,14.0,11.0,0.0,3.0,2.0,,,,,,,4.0,0.0,1.0,0.0,2.0,5.14,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,Watford,0.0,0.0,33.0,24.0,3.0,2.0,0.0,33.0,11.0,7,,0.1,-0.1,0.13,0.1,0.12,-1.2,-1.53,-1.25,0.25
3.0,2.0,40.0,17.0,1.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,192.0,106.0,,,1.0,,0.0,0.0,0.0,0.0,3.0,,1.0,,,,,1.0,,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,,3,,0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,25,0.3,,,0.7,8.0,0.0,8.0,0.0,br BRA,0.1,0.19,0.73,0.0,0.0,1.0,1.0,0.9,0.5,0.0,,20.0,14.0,1.0,10.0,,1.0,8.0,1.0,0.0,0.0,,10.0,0.0,3.0,0.0,1.0,1.0,,4.0,,14.0,2.0,1.0,10.0,0.0,0.0,0.0,71.4,,50.0,80.0,50.0,5.0,37.0,14.0,70.0,9.0,2.0,0.0,,149.0,,,,0.0,,0.0,0.0,,,0.0,João Pedro,3.0,0.0,0.0,0.74,0.0,FW,MF,16.7,1.0,6.0,1.0,1.0,4.0,2.0,,,,,,,2.0,1.0,0.0,0.0,1.0,7.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Watford,0.0,0.0,18.0,10.0,3.0,3.0,0.0,18.0,7.0,6,,0.2,-0.2,0.54,0.1,0.19,-0.4,-1.53,-1.24,0.73
